firm_ID,year,R,Re,R_F,industry_ID,sales,OX,NFE,X,OA,FA,OL,FO,BE,lagged_BE,ROE,ME
315,2019,-0.14469349507979634,-0.1439235639914802,-7.699310883161337e-4,3,12479.03,254.81,50.59527821019742,204.22,12309.63,5603.34,7295.99,6715.49,3901.49,3815.2800000000007,0.053526870898073,3068.7
315,2020,0.15399450225234945,0.1536145586351485,3.799436172009507e-4,3,14257.86,347.19,51.37268764066737,295.82,13789.73,4946.84,7820.14,6809.27,4107.159999999999,3901.49,0.07582231403899536,3446.98
316,2015,NA,NA,0.005786108521409483,3,84225.13,2652.53,-43.30059260118108,2695.83,76071.73,11987.22,55367.24,9815.51,22876.199999999997,NA,NA,38293.881
316,2016,-0.1823408368853664,-0.18157090579705026,-7.699310883161337e-4,3,91444.16,2733.42,33.58824751489645,2699.83,72566.46,11038.6,47730.22,11030.45,24844.390000000007,22876.199999999997,0.11801916402199668,30642.061
316,2017,0.2648483865736986,0.26446844295649763,3.799436172009507e-4,3,81105.05,2827.11,0.11425751726157864,2827,65151.99,9675.79,40849.57,8496.51,25481.699999999997,24844.390000000007,0.11378826366837742,38293.881
316,2018,-0.05857096368396253,-0.06227896628774687,0.003708002603784344,3,73007.34,4220.36,-0.5919224390658115,4220.96,76831.18,6073.25,40685.9,13010.74,29207.789999999994,25481.699999999997,0.16564671901796194,35615.744
316,2019,0.31916126117928423,0.3117291724855118,0.007432088693772432,3,72640.18,2663.31,-64.60017055364978,2727.91,64744.92,9101.07,34324.98,8754.39,30766.619999999995,29207.789999999994,0.0933966589050387,46467.416
316,2020,-0.38258833012707627,-0.3831533190914953,5.649889644190331e-4,3,78674.39,117.88,25.344009892332164,92.54,86213.72,6343.13,37244.7,24932.05,30380.10000000001,30766.619999999995,0.00300780521227226,28555.201
317,2020,NA,NA,-7.699310883161337e-4,3,15183.81,1147.55,53.37101287727741,1094.17,13903.53,4711.68,4498.15,6332.36,7784.700000000002,NA,NA,21710.178
318,2015,NA,NA,4.88480376994449e-5,3,2580.79,219.45,6.368199951573012,213.08,2826.58,1965.72,623.71,2440.92,1727.6699999999998,NA,NA,939.736
318,2016,-0.056922349821866836,-0.06270845834327632,0.005786108521409483,3,3068.53,166.07,6.193371008255101,159.87,3097.33,2111.68,805.51,2592.08,1811.4199999999996,1727.6699999999998,0.09253503273194534,835.752
318,2017,0.64129278177923,0.6420627128675461,-7.699310883161337e-4,3,3146.97,130.65,30.341444245505897,100.31,3292.84,1460.3,827.53,2085.96,1839.6500000000003,1811.4199999999996,0.05537644499895111,1321.916
318,2018,0.6216013947721464,0.6212214511549454,3.799436172009507e-4,3,3964.7,320.41,26.082589965472984,294.33,3597.39,2050.83,1004.06,2550.64,2093.52,1839.6500000000003,0.1599923898567662,2097.528
318,2019,0.32436046514309824,0.3206524625393139,0.003708002603784344,3,4552.64,543.54,8.303559536751978,535.23,3632.6,2884.05,918.69,3084.46,2513.5,2093.52,0.2556603232832741,2657.024
318,2020,-0.21762938341599203,-0.22506147210976446,0.007432088693772432,3,3259.01,174.54,0.3062047653545144,174.23,2466.72,2126.02,493.86,1543.72,2555.16,2513.5,0.06931768450368013,1964.444
319,2015,NA,NA,3.799436172009507e-4,3,45835.13,3114.85,161.4226199035602,2953.43,79918.86,8848.36,18881.69,23971.07,45914.46,NA,NA,28116.66
319,2016,0.38443107413945765,0.3807230715356733,0.003708002603784344,3,47783.11,3153.55,219.19110648401656,2934.35,74194.82,9354.21,21790.9,13792.58,47965.55,45914.46,0.06390906045720672,37992.9
319,2017,0.6764013552346828,0.6689692665409104,0.007432088693772432,3,54496.08,3615.14,65.65364053636976,3549.49,79148.3,9263.8,24691.64,13173.38,50547.08,47965.55,0.07400081933804574,62606.94
319,2018,0.10286827686014322,0.10230328789572418,5.649889644190331e-4,3,59350.12,4326.72,58.31859456792447,4268.4,83398.95,10882.9,25796.9,14637.43,53847.52,50547.08,0.08444404701517871,67956.57
319,2019,0.23923426415245608,0.23918541611475663,4.88480376994449e-5,3,63763.52,4323.96,55.291839216800206,4268.67,51896.05,29607.77,23463.06,1204.1,56836.66,53847.52,0.07927328872341753,83100.528
319,2020,-0.23286383690078538,-0.23864994542219486,0.005786108521409483,3,63959.49,4743.93,-417.8600619326423,5161.79,80474.81,13284.55,27056.24,5786.54,60916.579999999994,56836.66,0.09081796854354214,62759.067
320,2015,NA,NA,5.649889644190331e-4,3,17010.52,667.62,-12.020414898698323,679.64,15004.28,11361.37,12439.43,8586.99,5339.230000000001,NA,NA,7176.04
320,2016,0.12750566269987584,0.1274568146621764,4.88480376994449e-5,3,18338.54,781.5,-19.213405504100464,800.71,12484.9,8468.07,10002.62,5092.17,5858.1799999999985,5339.230000000001,0.1499673173847165,7798.24
320,2017,0.19899847365975742,0.19321236513834794,0.005786108521409483,3,19757.77,842.79,-13.044714841716411,855.84,13197.13,7458.98,10723.62,3500.24,6432.249999999998,5858.1799999999985,0.14609315521202834,9076.8
320,2018,-0.4341079118204749,-0.4333379807321588,-7.699310883161337e-4,3,20366.2,861.35,-15.81126858734228,877.16,12665.05,7326.18,10208.12,2816.13,6966.979999999999,6432.249999999998,0.13636907769443044,4837.3
320,2019,0.14702496474389193,0.14664502112669098,3.799436172009507e-4,3,19210.62,840.59,-18.796095850532268,859.38,12777.21,6640.61,10248,1869.38,7300.439999999999,6966.979999999999,0.12335043304272442,5172.8
320,2020,-0.20839708927749667,-0.21210509188128102,0.003708002603784344,3,19305.3,833.05,6.856333441384842,826.2,16486.87,7814.64,13348.69,3208.29,7744.529999999999,7300.439999999999,0.11317126091030132,3759.459
321,2015,NA,NA,-7.699310883161337e-4,3,308705.87,6813.6,531.5744692645627,6282.03,283741.31,102830.84,98752.33,122480.86,165338.95999999996,NA,NA,111216.313
321,2016,0.27565577542567854,0.2752758318084776,3.799436172009507e-4,3,331939.96,1126.24,172.84374356714474,953.4,308473.87,96663.77,117865.04,124496.64,162775.96000000002,165338.95999999996,0.00576633601662911,141873.732
321,2017,0.29617604617604587,0.2924680435722615,0.003708002603784344,3,369077.41,-470.12,196.62216898730907,-666.74,325092.39,90971.38,126437.12,128089.72,161536.93000000002,162775.96000000002,-0.00409605939353698,183893.333
321,2018,-0.2774839966601723,-0.28491608535394475,0.007432088693772432,3,431234.05,5190.49,-11.465643224759315,5201.96,360732.5,81570.2,135101.24,140462.57,166738.89,161536.93000000002,0.03220291483811163,132865.876
321,2019,0.6364580394539812,0.6358930504895621,5.649889644190331e-4,3,427786.2,16857.99,643.2931878581975,16214.7,338878.59,112438.48,147018.51,124230.67,180067.89,166738.89,0.0972460593926228,214294.847
321,2020,0.016551693587199434,0.01650284554949999,4.88480376994449e-5,3,406750.06,8776.27,62.025705919510614,8714.25,356773.72,102205.55,156968.85,117638.74,184371.67999999996,180067.89,0.04839424730305886,215779.096
322,2019,NA,NA,-7.699310883161337e-4,3,2517.44,-20.93,-20.810984911222818,-0.12,1918.27,3297.35,1216.99,2567.72,1430.91,NA,NA,3844.372
322,2020,0.04958391123439676,0.04920396761719581,3.799436172009507e-4,3,2881.21,-7.23,-6.244192469615808,-0.99,2256.64,4321.98,1403.38,3646.88,1528.3599999999992,1430.91,-6.918674130448456e-4,4171.206
323,2015,NA,NA,0.005786108521409483,3,856521.59,13328.8,-1670.70932657262,14999.51,675568.08,146850.57,400625.1,80698.73,341094.82,NA,NA,696879.976
323,2016,-0.15565854783151156,-0.15488861674319543,-7.699310883161337e-4,3,983844.62,8434.59,10246.85398476101,-1812.26,675473.93,215972.55,429635.51,132849.42,328961.55000000005,341094.82,-0.00531306807884095,585424.827
323,2017,0.14920594852438862,0.14882600490718767,3.799436172009507e-4,3,815607.03,14243.67,14624.556820998954,-380.89,695756.21,234881.41,421438.74,183771.09,325427.79,328961.55000000005,-0.00115785568252581,669872.073
323,2018,-0.3207518326885813,-0.32445983529236566,0.003708002603784344,3,696872.1,62536.5,-3083.5382836839767,65620.04,744649.62,205544.91,370708.97,202348.05,377137.51,325427.79,0.20164239814921767,441636.273
323,2019,0.20494595111121616,0.19751386241744373,0.007432088693772432,3,647725.87,52197.12,-277.0341508108825,52474.16,704434.37,211771,314366.96,196386.6,405451.80999999994,377137.51,0.13913800300585322,516573.694
323,2020,-0.3460995101592329,-0.34666449912365194,5.649889644190331e-4,3,616850.06,47008.31,-2009.041926094636,49017.35,688682.89,225974.05,302755.59,189521.62,422379.73,405451.80999999994,0.12089562505590988,327518.373
324,2020,NA,NA,-7.699310883161337e-4,3,30311.02,1394.64,-15.608804400738132,1410.24,27749.34,15032.31,9410.85,18013.11,15357.689999999997,NA,NA,22997.079
325,2019,NA,NA,0.003708002603784344,3,10250.46,962.42,10.376478636314376,952.04,6970.35,5123.33,2813.64,1150.14,8129.9,NA,NA,7981.688
325,2020,-0.2293125961854462,-0.23674468487921863,0.007432088693772432,3,10332.77,875.01,-83.00739253990525,958.02,8804.41,4711.05,2546.02,2303.73,8665.71,8129.9,0.1178390878116582,5802.368
326,2015,NA,NA,3.799436172009507e-4,3,8736.07,184.11,0.4818341575158551,183.63,6156,1639.77,3229.93,1268.32,3297.5200000000004,NA,NA,4195.81
326,2016,0.4599409748283927,0.45623297222460835,0.003708002603784344,3,9580.48,243.65,0.4654465651543404,243.18,6359.1,2141.09,3653.41,1389.5,3457.2800000000007,3297.5200000000004,0.07374633057570537,6032.23
326,2017,0.5128212342372251,0.5053891455434527,0.007432088693772432,3,10133.16,577.51,0.4346187187261629,577.08,7017.4,2125.47,3982.05,1370.26,3790.559999999999,3457.2800000000007,0.16691734542761938,8876.03
326,2018,0.2328430664586505,0.23227807749423146,5.649889644190331e-4,3,9431.13,558.51,0.06866386546359056,558.45,6267.06,2248.22,3416.09,1037.98,4061.21,3790.559999999999,0.14732651639863242,10613.64
326,2019,0.575378419673473,0.5753295716357736,4.88480376994449e-5,3,9882.39,533.19,-0.4536926432436243,533.64,6603.46,2891.1,4093.72,1111.12,4289.72,4061.21,0.13139926278128933,16419.33
326,2020,0.00585974210396345,7.36335825539669e-5,0.005786108521409483,3,10018,556,-2.483640156177589,558.48,6948.98,2975.15,4217.54,1159.68,4546.91,4289.72,0.13019031545182436,16207.25
327,2015,NA,NA,5.649889644190331e-4,3,45683.15,2437.54,-208.47592883783992,2646.01,35615.25,20577.33,10787.82,7939.6,37465.16,NA,NA,38790.985
327,2016,0.2752053614886367,0.2751565134509373,4.88480376994449e-5,3,47565.67,2478.71,-193.63115761210895,2672.34,35313.3,23979.07,11163.95,9115.4,39013.02,37465.16,0.07132866908882812,48292.881
327,2017,0.2707379529758669,0.2649518444544574,0.005786108521409483,3,46188.31,2894.13,-256.1172995899878,3150.24,33747.09,21549,9611.08,4762.56,40922.45,39013.02,0.0807484270635803,60094.438
327,2018,-0.1543378495216421,-0.15356791843332596,-7.699310883161337e-4,3,43756.3,1412.7,-256.347950541325,1669.05,31320.67,22791.52,9204.88,3939.6,40967.71000000001,40922.45,0.04078568120921402,50087.122
327,2019,0.9193551439759418,0.9189752003587408,3.799436172009507e-4,3,45403.53,2009.88,-254.05057805968715,2263.93,32332.82,24712.37,9888.63,4772.59,42383.97,40967.71000000001,0.0552613265422939,95170.586
327,2020,-0.2639097048714447,-0.26761770747522906,0.003708002603784344,3,47164.05,2061.56,-341.38363676523056,2402.94,36807.68,25077.78,10426.45,7519.75,43939.259999999995,42383.97,0.05669454749047812,69293.082
328,2015,NA,NA,-7.699310883161337e-4,3,108737.38,6019.35,45.28134334173775,5974.07,104017.58,31428.26,16417.54,52506.76,66521.54000000001,NA,NA,78253.92
328,2016,0.012054160100344324,0.011674216483143374,3.799436172009507e-4,3,121330.15,6023.76,197.1090279080254,5826.65,108335.71,34811.92,19431.09,54626.76,69089.78,66521.54000000001,0.08759042559748315,77412.48
328,2017,-0.2099651384595147,-0.21367314106329904,0.003708002603784344,3,128294.45,5081.38,136.5687847542841,4944.81,106147.48,31311.9,21005.54,44883.9,71569.94,69089.78,0.07157078803840453,59405.664
328,2018,-0.1633407937228386,-0.17077288241661104,0.007432088693772432,3,123944.6,5016.35,86.26929418311286,4930.08,96593.68,32322.95,21034.94,33620.38,74261.31,71569.94,0.06888478598696603,47962.08
328,2019,-0.12722474710453013,-0.12778973606894917,5.649889644190331e-4,3,132611.62,4936.01,12.358960815786665,4923.66,85186.82,31810.33,20561.12,18894.2,77541.83000000002,74261.31,0.06630181988440549,39884.256
328,2020,-0.25250379935623324,-0.2525526473939327,4.88480376994449e-5,3,123623.94,7075.65,-172.06777231004713,7247.72,94408.77,35248.66,19845.08,27265.45,82546.90000000001,77541.83000000002,0.09346851886265772,27859.958
329,2015,NA,NA,0.007432088693772432,3,15358.01,1523.96,21.57767620954182,1502.38,14687.55,6043.68,5805.47,2667.96,12257.8,NA,NA,5618.025
329,2016,-0.02616968406105802,-0.02673467302547705,5.649889644190331e-4,3,18276.65,1405.86,33.6635920093453,1372.2,16735.75,6587.8,7496.41,2830.99,12996.15,12257.8,0.11194504723522984,5118.645
329,2017,0.7295899706964548,0.7295411226587554,4.88480376994449e-5,3,18745.86,987,-148.8642359936569,1135.86,17592.92,4434.95,7675.37,652.97,13699.53,12996.15,0.08739972992001475,8472.814
329,2018,0.4523275461532976,0.44654143763188814,0.005786108521409483,3,23554.17,2251.53,-70.76943580627851,2322.3,19853.06,6687.23,9364.6,1469.74,15705.95,13699.53,0.16951676444374372,11943.505
329,2019,0.45476865268284694,0.4555385837711631,-7.699310883161337e-4,3,27230.59,3643.09,33.746513254065604,3609.34,19442.18,8983.91,8522.7,1827.83,18075.56,15705.95,0.22980717498782308,16079.14
329,2020,-0.31566229935519274,-0.3160422429723937,3.799436172009507e-4,3,19413.41,2097.87,153.47322485795053,1944.4,12571.93,11279.52,4602.94,665.66,18582.85,18075.56,0.10757066447733848,10463.684
330,2015,NA,NA,0.005786108521409483,3,105103.75,9655.38,79.66310575966173,9575.72,82749.19,53647.49,18045.6,1716.39,116634.69,NA,NA,132456.833
330,2016,0.19532762465163356,0.1960975557399497,-7.699310883161337e-4,3,96505.54,9066.15,-278.72740826437405,9344.88,74089.58,81203.26,16650.3,17829,120813.54,116634.69,0.08012093143129201,154808.38
330,2017,0.15613237359550536,0.1557524299783044,3.799436172009507e-4,3,95152.96,9019.25,-313.79109820426,9333.04,80850.72,73399.98,16437.61,12120.68,125692.41,120813.54,0.0772516060699819,175159.594
330,2018,0.16537223349372265,0.1616642308899383,0.003708002603784344,3,96574.37,9395.48,-377.91039459415265,9773.39,82626.11,94000.9,17744.37,27799.43,131083.21000000002,125692.41,0.07775640549815219,199337.532
330,2019,0.3076393781361748,0.3002072894424024,0.007432088693772432,3,99911.69,8744.62,-532.6111589274676,9277.23,83343.41,109976.89,17542.63,39931.94,135845.72999999998,131083.21000000002,0.07077359487916109,255955.653
330,2020,-0.11579825824961965,-0.11636324721403868,5.649889644190331e-4,3,98292.7,6880.79,-604.837317797619,7485.62,82025.24,107795.18,18369.27,32116.79,139334.36,135845.72999999998,0.0551038299105905,222384.847
331,2015,NA,NA,0.003708002603784344,3,408831.22,78415.3,-2856.56977856745,81271.87,664738.78,801287.14,104929.31,400430.86,960665.75,NA,NA,2995362.602
331,2016,-0.06551443324335116,-0.07294652193712359,0.007432088693772432,3,372748.06,67701.44,-2862.7523905807025,70564.19,564564.44,891450.66,94794.78,368167.76,993052.56,960665.75,0.0734534253979597,2761400.206
331,2017,0.4592550651270553,0.45869007616263624,5.649889644190331e-4,3,432334.93,79367.24,-3639.6539738795136,83006.89,582842.6,767841.58,140103.96,160812.58,1049767.64,993052.56,0.08358760990455531,4003118.06
331,2018,-0.3488182851712426,-0.348867133208942,4.88480376994449e-5,3,560546.36,89146.01,-4192.33633492828,93338.35,546563.9,855662.09,124916.53,159077.56,1118231.9,1049767.64,0.08891334276602392,2583240.54
331,2019,0.698938557555435,0.6931524490340255,0.005786108521409483,3,535335.18,108940.11,-4115.350570513971,113055.46,249209.7,1237148.48,135232.46,144712.44,1206413.28,1118231.9,0.10110198072510722,4360922.148
331,2020,-0.3279740506170348,-0.32720411952871864,-7.699310883161337e-4,3,684317.72,146754.53,-8026.430518553442,154780.97,575888.32,955649.44,181945.7,13271.91,1336320.15,1206413.28,0.12829846335909034,2908211.556
332,2019,NA,NA,0.003708002603784344,3,11358.81,742.5,-124.23764572578412,866.74,26258.22,8192.24,12736.01,15843.98,5870.470000000001,NA,NA,7194.616
332,2020,-0.22758708550212936,-0.2350191741959018,0.007432088693772432,3,9625.99,561.68,-137.26125228761805,698.94,23738.22,6442.53,11308.78,12669.86,6202.11,5870.470000000001,0.11906031373978572,5439.1
333,2015,NA,NA,3.799436172009507e-4,3,107454.51,3624.58,-369.8928046444586,3994.47,72757.46,86502.55,42646.99,51846.66,64766.36000000001,NA,NA,55492.056
333,2016,-0.08213695663375109,-0.08584495923753543,0.003708002603784344,3,110531,4390.32,-286.8184111173648,4677.13,75003.66,93731.25,43149.81,57155.76,68429.34,64766.36000000001,0.07221542170966531,50037.372
333,2017,-0.3267268305501102,-0.33415891924388264,0.007432088693772432,3,102556.74,3665.93,-177.9458426699014,3843.88,72846.91,80336.19,39408.6,42540.28,71234.22,68429.34,0.05617298077111368,32728.104
333,2018,-0.12434275044858711,-0.12490773941300615,5.649889644190331e-4,3,93462.64,3745.05,-51.184039053709945,3796.24,70864.04,88611.89,37913.37,48097.79,73464.76999999999,71234.22,0.05329236425976166,27194.652
333,2019,-0.12290380791466948,-0.12295265595236893,4.88480376994449e-5,3,98059.88,3271.15,-241.1859971449257,3512.34,68909.43,89416.67,37618.08,45441.86,75266.15999999999,73464.76999999999,0.04780985498219079,22330.728
333,2020,-0.2475182665658856,-0.2533043750872951,0.005786108521409483,3,91700.31,2244.88,-130.72896683372227,2375.61,68081.31,88342.26,36113.14,44498.95,75811.48,75266.15999999999,0.0315627899709511,15399.144
334,2015,NA,NA,5.649889644190331e-4,3,19164.08,1292.63,-356.20875940609733,1648.83,18948.91,9719.3,5560.99,770.25,22336.97,NA,NA,33945.6
334,2016,-0.17418865159128982,-0.17423749962898927,4.88480376994449e-5,3,22842.47,1731.48,127.35227550274315,1604.13,29604.89,14454.94,7111.09,13721.54,23227.199999999997,22336.97,0.07181502235979186,27835.392
334,2017,0.16857084485793306,0.16278473633652357,0.005786108521409483,3,25534.57,1590.71,-2.404041533710039,1593.11,28621.92,13495.69,6772.26,10982.19,24363.159999999996,23227.199999999997,0.06858812082386169,32135.168
334,2018,-0.03542431450404537,-0.03465438341572924,-7.699310883161337e-4,3,23382.85,1373.34,16.375207101459786,1356.96,28684.82,12858.2,6923.79,9435.87,25183.36,24363.159999999996,0.05569720840810471,30607.616
334,2019,1.9401508107651728,1.9397708671479719,3.799436172009507e-4,3,25223.53,1648.86,-6.775833657468315,1655.63,27323.63,16587.99,7375.36,10092.71,26443.550000000003,25183.36,0.06574301443492846,89432.512
334,2020,-0.24208848379689352,-0.24579648640067786,0.003708002603784344,3,27997.08,2198.5,-4.652963725775937,2203.15,29175.38,14031.84,6909.94,8253.23,28044.050000000003,26443.550000000003,0.08331521297253962,67226.432
335,2015,NA,NA,-7.699310883161337e-4,3,22616.37,1976.64,2.212559970479115,1974.43,24100.81,33689.36,5286.86,9423.85,43079.46000000001,NA,NA,36021.334
335,2016,-0.07011927501405812,-0.07049921863125908,3.799436172009507e-4,3,24314.95,2052.66,6.269962192362053,2046.39,21539.88,36892.28,6245.92,7787.41,44398.83,43079.46000000001,0.04750268457404062,32711.118
335,2017,0.34305918599752183,0.3393511833937375,0.003708002603784344,3,27421.62,3116.58,-27.46888332250787,3144.05,27755.53,37824.43,6075.57,12856.03,46648.36,44398.83,0.0708138029763397,43023.714
335,2018,0.013919976408480972,0.00648788771470854,0.007432088693772432,3,27192.04,2976.11,44.64159416155364,2931.47,20432.76,37127.81,8656.98,299.4,48604.189999999995,46648.36,0.06284186625210403,42532.638
335,2019,0.07106481690770816,0.07049982794328913,5.649889644190331e-4,3,34387.32,3648.17,-98.78472205860218,3746.95,38619.08,33465.87,6988.55,13841.83,51254.57000000001,48604.189999999995,0.07709109029489022,44487.848
335,2020,-0.08671176452031237,-0.08676061255801182,4.88480376994449e-5,3,29137.02,3797.73,-14.5446853617136,3812.27,35984.15,37121.5,7193.01,12661.92,53250.72,51254.57000000001,0.07437912365668076,39458.866
336,2016,NA,NA,5.649889644190331e-4,3,27501.3,1164.83,73.64378136156702,1091.18,29356.14,8633.21,12861.15,11284.09,13844.109999999995,NA,NA,57348.654
336,2017,0.17347786917505736,0.17342902113735792,4.88480376994449e-5,3,27427.18,1132.18,37.69639337350712,1094.48,29561.74,7808.52,13379.39,9573.42,14417.450000000004,13844.109999999995,0.07905744753545012,66835.296
336,2018,0.11901229218418541,0.11322618366277593,0.005786108521409483,3,26643.47,1265.94,25.93490877083805,1240,29404.89,6547.04,12864.5,8814.04,14273.39,14417.450000000004,0.08600688748703826,74288.742
336,2019,0.9876986612552525,0.9884685923435687,-7.699310883161337e-4,3,27451.81,532.33,32.0385281512292,500.29,28938.24,8190.23,14099.72,8657.87,14370.88,14273.39,0.03505053809921819,147276.624
336,2020,-0.15418883000393901,-0.15456877362113997,3.799436172009507e-4,3,26945.7,511.31,6.954573569045758,504.36,27400.58,11603.18,13396.82,316.84,25290.1,14370.88,0.03509597185419404,133489.365
337,2015,NA,NA,0.005786108521409483,3,109737.31,18363.23,75.86303803224126,18287.37,119880.19,88151.74,34579.24,12505.1,160947.59000000003,NA,NA,422873.633
337,2016,-0.18812629679512838,-0.18735636570681224,-7.699310883161337e-4,3,112127.56,16977.75,-60.55398820525262,17038.3,187685.37,67843.52,30934.2,55330.4,169264.28999999998,160947.59000000003,0.10586241148438442,337257.011
337,2017,0.34583842241887,0.345458478801669,3.799436172009507e-4,3,96523.46,16850.1,12.424372009396826,16837.68,124911.84,90192.24,32415.9,5829.93,176858.25,169264.28999999998,0.09947567794719137,449600.515
337,2018,0.7728417988956551,0.7691337962918707,0.003708002603784344,3,119137.56,19024.56,48.09351454589496,18976.47,141131.71,95538.63,44666.18,1160.17,190843.99,176858.25,0.10729762394459973,791614.005
337,2019,0.1948013633534038,0.18736927465963138,0.007432088693772432,3,156872.81,24822.43,15.066427784659048,24807.36,172763.97,104446.37,40998.77,25550.92,210660.65,190843.99,0.1299876406901784,940423.848
337,2020,-0.3751912816114428,-0.3757562705758618,5.649889644190331e-4,3,192729.72,35893.25,-29.567854317966255,35922.82,238172.08,105133.49,62011.76,43089.66,238204.14999999997,210660.65,0.17052458539361762,580516.937
338,2017,NA,NA,5.649889644190331e-4,3,13424.82,239.53,37.07571463911881,202.46,11225.49,6906.84,5291.45,6044.23,6796.6500000000005,NA,NA,10104.275
338,2018,0.1800935660648746,0.18004471802717514,4.88480376994449e-5,3,12432.65,238.2,45.11638815421995,193.08,11555.78,6359.5,5333.67,5697.55,6884.06,6796.6500000000005,0.02840811282028646,11860.185
338,2019,1.6858541453909668,1.6800680368695573,0.005786108521409483,3,15099.72,814.59,30.518271727802748,784.08,14445.71,9490.15,8553.37,7826.8,7555.689999999998,6884.06,0.11389790327219693,31689.5
338,2020,-0.3584372170877378,-0.35766728599942166,-7.699310883161337e-4,3,18919.71,1323.88,82.09787844087172,1241.78,18467.52,13532.32,12525.2,10789.61,8685.029999999999,7555.689999999998,0.16435031082535154,20229.33
339,2017,NA,NA,-7.699310883161337e-4,3,24002.07,1056.36,12.37663228498306,1043.98,20477.68,6094.77,6913.84,1409.9,18248.71,NA,NA,6907.761
339,2018,-0.2921856167135397,-0.29256556033074066,3.799436172009507e-4,3,23494.58,1198.39,14.927571638892708,1183.46,19961.73,6338.41,7159.63,60.08,19080.43,18248.71,0.06485170732616169,4572.531
339,2019,0.5156507413509057,0.5119427387471214,0.003708002603784344,3,25132.98,1521.87,37.93973558669663,1483.93,20470.78,6935.29,7172.24,116.3,20117.53,19080.43,0.07777235628337517,6478.38
339,2020,-0.04008601119911226,-0.04751809989288469,0.007432088693772432,3,25473.32,1485.64,38.78795327506372,1446.85,21425.07,7640.27,7762.47,250.31,21052.56,20117.53,0.07191986292551819,5755.212
340,2015,NA,NA,3.799436172009507e-4,3,9337.21,555.92,1.6002400487569688,554.32,6773.64,2063.35,3736.94,844.4,4255.65,NA,NA,4742.565
340,2016,0.45473221888585114,0.4510242162820668,0.003708002603784344,3,10673.77,955.25,1.438740567125964,953.82,7014.26,2518.4,4106.04,503.34,4923.280000000001,4255.65,0.22413027387120657,6592.278
340,2017,0.09014139510743924,0.0827093064136668,0.007432088693772432,3,10482.1,873.73,-1.9691957159296345,875.7,6703.09,2363.9,3790.27,84.43,5192.290000000001,4923.280000000001,0.17786922539445246,6968.529
340,2018,-0.030020028468137117,-0.03058501743255615,5.649889644190331e-4,3,10028.12,660.32,0.0028682196777034,660.32,6255.53,3015.7,3633.28,148.53,5489.419999999999,5192.290000000001,0.1271731740715561,6556.23
340,2019,0.3547701144408464,0.35472126640314694,4.88480376994449e-5,3,9369.27,491.24,-1.0158310984070926,492.25,6001.21,3384.72,3526.88,199.41,5659.639999999999,5489.419999999999,0.08967249727657932,8725.869
340,2020,0.1897268135991581,0.18394070507774862,0.005786108521409483,3,9017.79,442.99,-2.924563218098054,445.92,6074.08,3386.94,3450.68,143.95,5866.39,5659.639999999999,0.07878946364079695,10248.897
341,2015,NA,NA,5.649889644190331e-4,3,143095.56,22027.27,-194.92434693072065,22222.2,329658.15,126982.8,103710.43,114896.1,238034.42000000004,NA,NA,205060.002
341,2016,-0.31891386707831637,-0.3189627151160158,4.88480376994449e-5,3,158659.08,15016.06,-320.68047170679216,15336.74,326732.63,139594.68,105023.19,116615.68,244688.44,238034.42000000004,0.0644307659371279,134840.062
341,2017,0.18373640685953974,0.17795029833813025,0.005786108521409483,3,158653.84,15253.4,-432.0319360292685,15685.43,315899.19,134944.27,87521.13,110085.59,253236.74,244688.44,0.06410368221727189,154928.298
341,2018,0.10389731489375365,0.10466724598206978,-7.699310883161337e-4,3,156641.13,14923.55,-780.0918809504367,15703.64,303741.12,129840.39,94457.17,75388.99,263735.35,253236.74,0.06201169703890517,165505.732
341,2019,0.15615783242636994,0.15577788880916899,3.799436172009507e-4,3,190572.19,19555.83,-1722.3415429682177,21278.17,315936.83,154352.22,106369.47,85043.05,278876.53,263735.35,0.08068000743927578,184705.108
341,2020,-0.3072538821913744,-0.31096188479515874,0.003708002603784344,3,209497.75,27743.98,-2262.375585233347,30006.35,364487.47,143496.29,111322.03,96510.34,300151.39,278876.53,0.10759725818447324,120573.859
342,2015,NA,NA,-7.699310883161337e-4,3,45058.59,2234.22,77.25081990994818,2156.97,32786.39,20728.17,13874.27,2016.66,37623.63,NA,NA,21891.584
342,2016,-0.29236169327450856,-0.2927416368917095,3.799436172009507e-4,3,45801.06,2193.29,67.17814289226115,2126.11,30856.94,23665.06,12649.95,3601.55,38270.5,37623.63,0.05650996461532288,15107.136
342,2017,0.03215434083601276,0.02844633823222842,0.003708002603784344,3,43314.64,2158.82,-220.54097480114416,2379.36,33861.29,18832,11939.4,2370.02,38383.869999999995,38270.5,0.06217216916423877,15592.896
342,2018,-0.0778816199376946,-0.08531370863146703,0.007432088693772432,3,35864.35,1581.73,25.575318745354338,1556.15,26723.74,22837.42,10671.54,881.83,38007.78999999999,38383.869999999995,0.04054176923796376,14990.328
342,2019,0.1654749204091306,0.16490993144471155,5.649889644190331e-4,3,37675.89,717.1,-123.09946240774092,840.2,32187.64,18255.84,11468.66,559.44,38415.380000000005,38007.78999999999,0.02210599458689916,17404.311
342,2020,0.02490970957236227,0.024860861534662826,4.88480376994449e-5,3,43248.01,2081.03,-99.78170496798504,2180.81,33404.84,17861.1,10983.2,62.05,40220.689999999995,38415.380000000005,0.05676918984011091,17454.954
