year,firm_ID,industry_ID,ROE,NOA,RNOA,PM,ATO,NFO,lagged_FLEV,NBC,ROE_DuPont
2018,383,3,0.06635176663714479,18895.120000000003,0.12447738890052822,0.06290713355257163,1.9787483846566016,-22931.77,-0.47187759632185805,0.0012979087565916485,0.06635175189403139
2019,383,3,0.05677232995329082,19016.700000000004,0.12382403498892834,0.053735265503432654,2.304334664188425,-24139.72,-0.5482542450562305,0.0015239762831328882,0.05677250863284977
2020,383,3,0.04767401930002534,17410.34,0.1042063028811518,0.047783819966357506,2.1807863614612413,-25366.4,-0.5593540891482657,0.0031392650497725,0.047674041992067324
2015,384,3,0.08009773535804739,51817.689999999995,0.17800571384590996,0.04183106788987656,4.255347109820945,7784.25,-0.5929951651294605,0.012897821114962885,0.08009753173174475
2016,384,3,0.14552167625332021,58105.2,0.11975659277748585,0.08374062161876952,1.4300896083943535,9060.630000000001,0.17678041960837038,-0.02599029642198862,0.14552178900678361
2017,384,3,0.10332295705722369,62396.81999999999,0.08248986321361944,0.0642819619725622,1.2832505524462527,10987.870000000003,0.18474277580576204,-0.030278570675328107,0.10332301671353217
2018,384,3,0.07166748202404447,66814.90000000001,0.05262239325657943,0.04308826318003079,1.2212697698376298,13693.7,0.2137345734546223,-0.03648416688017869,0.07166754587941808
2019,384,3,0.06009145124733627,68546.25,0.0397191345044294,0.03693806423236561,1.0752900924793718,13553.670000000002,0.2577822037152775,-0.03931001948930256,0.06009144397868764
2020,384,3,0.05212557766884187,57353.39,0.034294655068658024,0.02888084912844033,1.1874531429509274,1198.0,0.2464636138184461,-0.03805225751203261,0.052125536591902236
2015,385,3,0.05082895871616242,42559.35,0.04927572720636043,0.02394549760623822,2.0578284910447318,-26499.979999999996,0.021333660045812164,-0.023528555606113923,0.05082890902576092
2016,385,3,0.057101191106256034,44162.530000000006,0.08422003625525296,0.02748055656800137,3.064713629319997,-28117.15,-0.3837277309235407,0.013547674640274537,0.05710109129372935
2017,385,3,0.07594292061060591,53266.31999999999,0.11513176441657666,0.03102353042749786,3.7111109802812465,-23311.799999999996,-0.3890049042829188,0.014390595615709826,0.07594295568984609
2018,385,3,0.08909685952070905,48039.55,0.12160423321903974,0.04139618440427011,2.937571058034421,-33754.65000000001,-0.3044185467075974,0.014819234930108505,0.08909689922975002
2019,385,3,0.14883072393886115,63239.59999999999,0.24249602671132428,0.05903984010883757,4.107328648998585,-29121.309999999998,-0.41267779377999914,0.015526335204223194,0.14883067516524678
2020,385,3,0.17988475860621123,84074.92000000001,0.2543445878848064,0.07183844452917461,3.540508004478207,-21360.37000000001,-0.31529908053093025,0.018188238183123817,0.17988470796232506
2015,386,3,0.0021698617227685338,7757.800000000001,0.0028098748116560796,0.0285607550755668,0.0983823713421315,1721.3000000000002,-0.20259222505102423,-0.0003492552426731975,0.0021698596247239485
2016,386,3,0.06132692785554542,7407.02,0.04862589909510428,0.04129325622660883,1.1775748279151304,1164.1099999999997,0.28514867887020623,0.004080898523737618,0.061327847158302064
2017,386,3,0.05664986360527382,8202.84,0.04966099727015722,0.03883905191492237,1.2786356726456791,1835.33,0.18646913058173184,0.012175270988497201,0.05665092805912314
2018,386,3,0.05849068160081413,8349.62,0.04727752827069649,0.042014749201816186,1.1252602757093884,1775.7600000000002,0.2882335481216362,0.008373442370444394,0.058490990986155074
2019,386,3,0.0538770220235904,8511.61,0.04411458246004009,0.03677361771970424,1.1996258512363436,1750.3999999999996,0.2701244017974219,0.007976695621858234,0.05387630752442689
2020,386,3,0.046607042230606646,10220.53,0.04031317224355909,0.03097210136947723,1.3015962902435614,3349.0699999999997,0.2588885717201506,0.01600028233227377,0.046607501587081004
2015,387,3,0.1619495711246227,6625.0199999999995,0.1044026092580326,0.18085317342616805,0.5772782820460387,-4329.71,0.4873884152712814,-0.013667240417473765,0.16194848618269608
2016,387,3,0.08965533609682758,6143.01,0.14341239724559324,0.14620518368169738,0.9808981708734466,-4831.64,-0.39523657817216856,0.007400416573499145,0.08965548741433566
2017,387,3,0.05203081647250709,7229.34,0.08680760734558465,0.08254351544420967,1.0516587145389638,-4071.9500000000003,-0.44025458670663753,0.007814995487251354,0.052030747659016295
2018,387,3,0.04704507184578043,7711.82,0.06989573045395568,0.07603115276047404,0.919303836864776,-3937.2000000000003,-0.3603084249674152,0.006476229324235683,0.047045149889687055
2019,387,3,0.0545007219491425,7939.849999999999,0.07946632571818327,0.08471195474877943,0.938076874200902,-4233.51,-0.3379855129444365,0.005601449740173004,0.054501067722178276
2020,387,3,0.05358668436651837,7771.639999999999,0.07955943752085998,0.08841873941463825,0.8998028930017571,-4684.14,-0.347768405764719,0.004876551173696181,0.05358708919799912
2015,388,3,0.020485268686505385,5536.32,0.024498046744316514,0.0146191937674735,1.6757454025147847,193.1300000000001,-0.3760615553582354,0.013827288179568542,0.02048518468160518
2016,388,3,0.03225601185808478,4220.570000000001,0.02935704583550084,0.011925507584323456,2.4617019969943934,-1226.8700000000008,0.03614507438440335,-0.05083136169347094,0.032255461790402375
2017,388,3,0.01662432261759652,7073.039999999999,0.03533882864162897,0.010829984134418148,3.2630545163331015,1590.6100000000006,-0.22521955267061233,-0.04775231487554611,0.016625078467801147
2018,388,3,0.05832632609992286,6353.97,0.03397407621051204,0.0173004028121254,1.9637737097485668,631.2699999999995,0.29012864733339067,-0.04996304584253517,0.05832663989282034
2019,388,3,0.10746326034913589,5780.05,0.09172218313904534,0.038258565671405655,2.3974286941864693,-382.89999999999964,0.11030981879182894,-0.05097550952195507,0.1074631397584924
2020,388,3,0.0973770678003229,6868.039999999999,0.10708730893331372,0.0384637612173283,2.7841091340040314,427.0599999999995,-0.06212933741146685,-0.04920861029068383,0.09737674703181061
2015,389,3,0.49403817431508873,27851.01,0.43266492332601447,0.0740687934769929,5.84139288647125,-21395.92,0.06630357492182859,-0.49296845730871236,0.49403772552907455
2016,389,3,0.06413090115465067,28440.680000000004,0.10308961865296808,0.07362468654728517,1.4002045168200363,-22903.75,-0.43446200605804264,0.013418299927022512,0.06413083763342364
2017,389,3,0.057162383534104855,29569.629999999997,0.09439120302327511,0.06587501966152969,1.4328831096865473,-23870.78,-0.44608051934747345,0.010933523065024016,0.05716235780396323
2018,389,3,0.057262472350043725,27879.700000000004,0.09503128716862538,0.07043661809784234,1.3491744739450577,-27911.56,-0.4466803304839914,0.010477140081758339,0.0572626128040716
2019,389,3,0.06499476799771145,28981.449999999997,0.1224116471841519,0.07997933960800563,1.5305408594784016,-29694.059999999998,-0.5002855285935467,0.0076434001007373515,0.06499475402627108
2020,389,3,0.06189771507738067,29754.66,0.11711767354635466,0.07849113429706724,1.4921134035736654,-31753.879999999997,-0.5060724653266755,0.008003082257781504,0.06189778332983385
2015,390,3,0.002509570215778167,8292.31,0.00524522881457896,0.019723639047421658,0.26593615924362773,1899.17,-0.5162515644169087,-5.397688791236746e-5,0.002509505580500809
2016,390,3,0.06067597456023176,8564.29,0.04908041305739897,0.04322833299167596,1.135376029116133,1901.6499999999996,0.29706372768311035,0.010045705694076491,0.0606762087357669
2017,390,3,0.04864588211279612,8639.32,0.03932842068636162,0.035858350890603394,1.0967715946097107,1776.63,0.2854198936157438,0.006687492660422661,0.04864479089104427
2018,390,3,0.03475022185178115,8199.42,0.0433101216299431,0.03788449466415568,1.143214975252682,1361.2800000000007,0.25888244988481196,0.07637299048075759,0.03475072514162401
2019,390,3,0.06996931914233988,8068.7,0.05631617846140337,0.04624949044030965,1.2176605174512345,916.5199999999995,0.19907167738595594,-0.01226780477126318,0.06996930704534057
2020,390,3,0.0723080235676395,9271.9,0.0633100747332284,0.04751182145235518,1.3325120527470349,1767.0,0.12814554443540285,-0.006901704306996668,0.07230740138411625
2015,391,3,0.11205479086996496,11446.67,0.09516496079552196,0.041850061468878534,2.2739503230190143,-432.2700000000041,0.23544617516555852,0.023430778178909165,0.11205449972123113
2016,391,3,0.07238103736528677,9670.029999999999,0.07457976861392877,0.039075702565285614,1.9085969980789175,-2633.4300000000003,-0.036389610520804375,0.014146451816657999,0.0723806237531957
2017,391,3,0.017252057551290452,19032.450000000004,0.017690741393770238,0.006825591319166119,2.5918254648641215,6620.279999999999,-0.21403979043293517,0.015643168609439886,0.017252479344115987
2018,391,3,-0.10603464180719402,16792.640000000003,-0.06342063160549481,-0.06084274038061682,1.042369742203447,5336.939999999999,0.5333700714701777,0.01647608620126789,-0.10603514969232045
2019,391,3,-0.09998865193746341,23305.06,-0.061238733159288815,-0.04951365530337681,1.2368049335899536,12395.690000000002,0.46587637595258224,0.021936722664308135,-0.09998821308659026
2020,391,3,0.19741103290107498,32819.880000000005,0.09331321180893763,0.04421663379228692,2.1103644444597007,20395.0,1.1362425144623387,0.0016972052381471734,0.19741121347993074
2015,392,3,8.181930127292977,1.8979122099999997e6,3.0740371384660756,0.05695762572275945,53.97059830809862,392651.29000000004,1.6414645453316243,-0.03775327430409138,8.181930773531166
2016,392,3,0.11437464941294034,1.9585749400000002e6,0.08924577707416721,0.0804434326284444,1.1094227851561165,301997.22,0.2608526434074965,-0.0070878175877877566,0.11437464989068447
2017,392,3,0.09933497113555287,1.9752205e6,0.08241343065484132,0.07683455104474989,1.0726089960080873,84729.08000000007,0.18230187232024342,-0.010408102557742924,0.09933496995113109
2018,392,3,0.08493208078140868,1.8753214100000001e6,0.08382840801824404,0.0749935325957221,1.1178084978360643,-84275.71999999997,0.04481854776151276,0.05920298594902062,0.08493208367340094
2019,392,3,0.09395564893483999,1.84506e6,0.09950689999321237,0.08356316506788761,1.1907986002250142,-232101.47999999998,-0.043006656169168794,-0.029571937251427968,0.09395565082111602
2020,392,3,0.09538376862255311,2.1211209499999997e6,0.11039218778793101,0.08469547943916647,1.3034011793654405,-101425.92999999993,-0.11173973821236083,-0.023923680188609717,0.09538376786246633
2015,393,3,0.0006013011523068526,25301.990000000005,0.0005919794436993328,0.036989783518769304,0.016003863428910078,-17794.309999999998,-0.04563500140883415,0.0007962598998826163,0.0006013017826050542
2016,393,3,0.04008603986885185,23467.32,0.0649328372985682,0.04397905619012183,1.4764490856252805,-20797.260000000002,-0.41289646675004577,0.004755932311955168,0.040086005849642475
2017,393,3,0.04696463854395545,29280.78,0.08437435548669384,0.04871754873993867,1.7319088843549244,-16503.4,-0.46983976804930716,0.004751999657721454,0.046964606292470054
2018,393,3,0.051268363875906484,26569.9,0.07748666531424368,0.051002977404768564,1.5192576837092455,-20911.940000000002,-0.3604607530374029,0.004750845593333716,0.0512682569648517
2019,393,3,0.048429041503025155,27425.659999999996,0.08280159127433676,0.04931716828267857,1.6789607789265295,-21651.350000000002,-0.44041974784464966,0.004756518442642342,0.04842899997728459
2020,393,3,0.047353740580365435,37379.74,0.08098328353811723,0.048603647932437814,1.666197641187122,-13328.999999999996,-0.44117092707970607,0.004755299168491047,0.047353713004351906
2015,394,3,-0.028521907663254898,43375.95999999999,-0.033792904926572526,-0.007671702140426579,4.404877080471935,-6385.360000000001,-0.2628540957633733,-0.013740071516330513,-0.0285219355330298
2016,394,3,0.13111308140539682,25922.759999999995,0.1485458765638847,0.03190591614157145,4.655747100467633,-28591.690000000002,-0.12831974714497127,0.012691894863389308,0.13111312798343958
2017,394,3,0.11750682617177648,102584.70000000001,0.22999055656110695,0.02704569841573273,8.503775832511662,45203.67,-0.5244791059985013,0.015523099594036473,0.11750685646524577
2018,394,3,0.22686661428001548,683285.8600000001,0.13964314366567332,0.061055870068897525,2.2871370681982786,617777.46,0.787780735201163,0.02892244090507596,0.22686678028840615
2019,394,3,0.019544669080606415,772584.1900000001,0.013587461037171176,0.02181460844165092,0.622860642835489,715128.16,9.430507537964576,0.012955759163765703,0.019544730316067835
2020,394,3,0.0035287854033771546,1.0825608e6,0.013715747923860568,0.02008067007463824,0.6830323825290807,1.02895321e6,12.446529285089827,0.014534212699393244,0.0035287021263786453
2015,395,3,0.008458876812033507,6569.379999999999,0.00043449753584279055,0.04481395876166867,0.00969558476530833,181.98999999999978,19.19417026581494,1.644188017036454e-5,0.008458728971406239
2016,395,3,0.06716045207823541,5898.64,0.06568656402887335,0.043901620164305516,1.4962218656859554,-575.2999999999993,0.028492075793086033,0.013979932251509236,0.0671597933004792
2017,395,3,0.09406790918667768,6455.5,0.10163529220294847,0.0743939076190748,1.3661776273852955,-507.77999999999884,-0.08886396846433536,0.01648026499898991,0.09406807855091627
2018,395,3,0.08284745120115809,6574.92,0.08786461157152815,0.06959162265123213,1.2625745488343274,-815.8500000000004,-0.07292253076136518,0.019070211816425174,0.08284794983917701
2019,395,3,0.07643046664961838,6300.32,0.08332420774701442,0.054568689713973814,1.5269600238481988,-1532.6800000000003,-0.11038768626273045,0.02087072816060266,0.07643011263641376
2020,395,3,0.0675692582663092,6188.14,0.07862933946212255,0.05411431086972432,1.453023021052899,-1870.0300000000007,-0.1956696029618282,0.022106345472653804,0.0675695076699894
2015,396,3,0.21341446010694734,24570.14,0.2807434867343014,0.0656395251743871,4.277049323383117,206.61000000000013,-0.23206633764241763,-0.009381768653279691,0.21341518125893436
2016,396,3,0.07169855928102373,24356.329999999998,0.0709161608358764,0.06903007987652061,1.0273225956384457,-1016.3,0.008480298216227294,-0.021316570803111695,0.07169832190547229
2017,396,3,0.061568311996036684,24643.0,0.06501307873558948,0.06445231730071019,1.0087004076558332,-1729.48,-0.04005497262207347,-0.020983816903088877,0.06156847543519891
2018,396,3,0.07759603950785061,24424.940000000002,0.08453840847299436,0.08388021276861314,1.0078468530617213,-3429.2599999999998,-0.06557896716577281,-0.021320732435624688,0.07759627534715112
2019,396,3,0.0781889266250691,24711.66,0.0921693154619827,0.08774303233259591,1.050445978577634,-4652.820000000001,-0.12311464698321975,-0.021386487581460136,0.0781889328573932
2020,396,3,0.0710736236432588,24502.559999999998,0.08849709003765834,0.08537078091129154,1.036620364637584,-6225.849999999999,-0.1584506178893684,-0.021463893108362206,0.07107370431444895
2015,397,3,0.02484866610410366,31082.18,0.02696452942059932,0.006823443024457298,3.9517483071156647,5363.799999999999,-0.20260892119052043,0.016520875899795392,0.024848552047461656
2016,397,3,0.11669591941638625,31949.649999999994,0.09223548670009633,0.03133628222241363,2.943408731305204,4000.0300000000007,0.20855901499239063,-0.025047752544313063,0.11669596355202724
2017,397,3,0.07824077751325423,27291.760000000002,0.06715441327213288,0.023348599368065603,2.8761645276239336,413.9499999999989,0.1431157203568421,-0.010309713193160977,0.07824074753302693
2018,397,3,0.11301664830579572,24255.520000000004,0.11130868804357065,0.037987696618633444,2.930124696978135,-4952.880000000001,0.015401180378907316,0.0004250831841044258,0.11301642644307477
2019,397,3,0.11965188096574957,25941.799999999996,0.14161065192582964,0.046609702027324736,3.0382226396300713,-5725.27,-0.1695703975568672,0.012114521996643403,0.1196519416916618
2020,397,3,0.10938239628737362,28581.000000000004,0.13629856062416643,0.0521251375979623,2.614833589033915,-4899.2699999999995,-0.18079569723375105,-0.012576951577945743,0.10938250859455374
2015,398,3,0.04522992198091592,13714.560000000001,0.05126797522829851,0.049503960377642146,1.0356338126727545,-9289.02,-0.1463330492854448,0.01000549632747926,0.0452299108696653
2016,398,3,0.06573889803239322,13671.32,0.10685577955107564,0.04849751618508798,2.203324787670913,-10410.480000000001,-0.4038075812547438,0.0050330579723577165,0.06573899263359834
2017,398,3,0.07130779260686493,14018.04,0.12126334545603497,0.0505715969573398,2.397854779202008,-11414.37,-0.4322965891253976,0.005704440005326726,0.07130762478662948
2018,398,3,0.06857116568976357,14030.169999999998,0.12016230514394309,0.04569758650092145,2.629510973003358,-12779.57,-0.4488119686651796,0.0052119368639942255,0.06857120405743183
2019,398,3,0.068280408538091,13155.769999999999,0.12572263914122211,0.04947335118279317,2.54121938650779,-15117.95,-0.4766763870145701,0.0052169698849330445,0.06828043210536149
2020,398,3,0.0543667405633217,13933.32,0.11073696180459221,0.045511743524988144,2.4331513852856963,-14635.43,-0.5346997140807789,0.005312968693939302,0.054366782831072095
2015,399,3,-0.004074031940494422,2024.9099999999999,-0.009025128253711249,-0.03964913276389927,0.22762485897115692,-14.309999999999945,-0.5122880770072195,0.0006396572287900537,-0.004073973884193365
2016,399,3,0.033507909887113704,2127.42,0.03395212626734028,0.016621456305515665,2.042668563047247,37.65000000000009,-0.007017389001677086,-0.029248038673168157,0.03350862612498258
2017,399,3,0.029429075927015894,2377.87,0.028409998965883556,0.01440285578795107,1.9725254063607562,286.4699999999998,0.018016336726051237,-0.028345029844815652,0.029432516675833853
2018,399,3,0.017332887061298652,2152.36,0.011939256561544577,0.006775041881643192,1.7622409971949686,26.590000000000146,0.13697523190207506,-0.027437331891846693,0.01733287389646042
2019,399,3,0.15786750212864042,2324.9399999999996,0.15557341708636102,0.05753179411229052,2.7041294207288744,-136.39999999999964,0.01250840871778233,-0.02785267721953914,0.1578677856434457
2020,399,3,0.1190286591856469,4205.83,0.12736672774351168,0.047234096854463094,2.6964996946157753,1478.8600000000001,-0.05541696799304431,-0.023100594348992608,0.11902828497111229
2020,400,3,1.0058086447595684,8120.449999999999,0.6049911670229181,0.09426089829933333,6.418262269278596,-10886.739999999998,0.5423088629504542,-0.13410391281783451,1.0058089793836318
2015,401,3,4.5081776948617875,1.23551261e6,13.238942423141577,0.053280406541358176,248.47675313560214,-92546.97999999998,-0.5727695677267393,-2.004125010641663,4.508177278264014
2016,401,3,0.05495466509902617,708444.36,0.07104290097047249,0.03861023494274121,1.8400017786949174,-625760.4,-0.06968586402060466,-0.15982509536124584,0.05495466517139091
2017,401,3,0.08781219608300603,2.2927243600000003e6,0.14771244702971453,0.04613096864306588,3.202023529413093,889993.16,-0.4690137666725159,0.01999711189064361,0.08781219663429615
2018,401,3,0.1350892744098085,2.4108810700000003e6,0.08990146988275555,0.0849457468372787,1.0583398607933836,867288.94,0.6344716364760404,0.01868031077067724,0.13508927525631634
2019,401,3,0.09102070894854845,2.53894512e6,0.07914366344085151,0.08484611762896642,0.9327906291122025,963781.4999999999,0.5618640592576744,0.05800501744939719,0.091020708884821
2020,401,3,0.12891430923220534,3.94959595e6,0.07937509102205408,0.10264307300899526,0.7733117169543231,2.23950449e6,0.6118611982671361,-0.0015897016883884437,0.12891430610731572
2017,402,3,0.0013183563877922648,59689.42,0.0004515196041762196,0.02591526372005493,0.017422921450990447,26863.600000000002,1.3095817050627223,-0.00021039969221049994,0.0013183570049522572
2018,402,3,0.0996288896971957,57376.170000000006,0.04744877735451274,0.03779727658997484,1.2553491054193524,21876.999999999996,0.8183679798402601,-0.016312396663650596,0.09962888052800035
2019,402,3,0.08897616479483883,72713.02,0.047662993190378505,0.03105673789551852,1.534707004667617,34868.71,0.6162679296445519,-0.01937457233787201,0.08897609490688443
2020,402,3,0.13120070097724068,81343.26999999999,0.056061899230701734,0.040000019625024655,1.401546793132784,39130.83,0.9213725920752682,-0.025488982342235362,0.13120064637158202
2015,403,3,0.2045678951512872,40046.27,0.10488796430239405,0.1043544872247264,1.0051121623214805,-20076.820000000003,0.9269975864934605,-0.0026419327006404446,0.20456791930009743
2016,403,3,0.14225067274486392,33709.009999999995,0.2022170853864792,0.09561995918046849,2.1147999551518786,-32360.689999999995,-0.3339286121189048,0.02263884957576532,0.1422507743354461
2017,403,3,0.10606526138305458,66742.69,0.18474140889928245,0.06407259485855353,2.88331398637931,-3073.609999999997,-0.48979623034462094,0.02411102371509982,0.10606525175726535
2018,403,3,0.09152475854492433,58557.01000000001,0.09459073345710219,0.08194609182753475,1.1543043889900153,-13847.150000000001,-0.04402424648685188,0.024949593392696232,0.0915248347412814
2019,403,3,0.09830250085077984,81482.81,0.11437742466700399,0.08332899950208633,1.3726004794302167,7991.77,-0.19124798906582163,0.030324912514898023,0.09830255074198319
2020,403,3,0.275983983897901,114720.41,0.24991455252954584,0.10679313490309988,2.3401743263395067,21272.519999999997,0.10874482113737949,0.010185010920064944,0.2759838986532148
2015,404,3,-0.0006173494125977589,2094.79,-0.0005649387061988359,-0.01913741377681187,0.029520117649509795,363.94000000000005,0.22764045287699908,-0.00033485501882799527,-0.000617315060991544
2015,405,3,1.439500823294913,22826.18,1.470371731772636,0.03309310252724756,44.43136543519876,-30079.33,0.21026663200161774,1.6171880567976287,1.4395011575867758
2016,405,3,0.042873228138241175,25356.680000000008,0.2334924196689941,0.0536207977554225,4.354512231131096,-27523.089999999997,-0.5685481531129745,-0.10178123773326035,0.04287320096551017
2017,405,3,0.06756307752473203,33404.219999999994,0.10907539946081266,0.029131658974875355,3.7442220353768696,-21673.76000000001,-0.5204842986268661,0.029318380970296862,0.06756312363120656
2018,405,3,0.1599123642515575,43460.87999999999,0.24055493587337173,0.0866258703094116,2.77694105714787,-19050.210000000006,-0.3935104373835062,0.035624019608377314,0.1599124813805311
2019,405,3,0.15624939510733216,36521.43,0.2118390147645423,0.08602481988131994,2.4625336624569045,-27565.89,-0.3047492852868188,0.02942792588309852,0.15624936579953191
2020,405,3,0.08688520599706774,41950.26,0.12354308141822487,0.04295127891329496,2.876353965329397,-24300.459999999992,-0.4301301723960371,0.03831820314385303,0.08688528983363802
2015,406,3,0.0018337913912482762,11960.269999999999,0.003414043202592785,0.003909299448734732,0.8733133000844333,735.3599999999933,-0.3667954099215826,-0.0008938611719874893,0.0018339236516156342
2016,406,3,0.01742196596676498,11344.239999999998,0.017520507480182308,0.0054697855363783155,3.2031434072976617,56.109999999993306,0.06551143839906004,0.019020587801277706,0.017422235060633225
2017,406,3,0.058923843010312574,14344.910000000002,0.05873465300452036,0.01643952018214485,3.5727717326149664,2523.989999999998,0.004970708168668618,0.020668477360875452,0.0589238688547422
2018,406,3,0.11376356493403217,15509.75,0.09733138792784339,0.02901875855389434,3.354085177251025,2585.1100000000006,0.21351891392548103,0.02037114636690284,0.11376385512137809
2019,406,3,0.10601920053479247,19133.09,0.09197246893083383,0.027418132137225402,3.354439626686439,5156.780000000006,0.20001408163012668,0.021744822286864255,0.10601898717937246
2020,406,3,0.11283378803131876,21566.619999999995,0.08839032273406962,0.03092383489344024,2.8583234595143803,6384.43,0.3689657713659763,0.022140019735338114,0.11283441688322624
2015,407,3,0.02579996693494154,12547.839999999998,0.028170849210492885,0.039229752495162064,0.7180990808944565,3368.2300000000005,0.42052101837745426,0.03380883320015653,0.02579995844156375
2016,407,3,0.00706239153950985,10452.460000000001,0.030151803019483833,0.02675149687896846,1.1271071355707438,1369.2800000000007,0.3669251743810469,0.0930798233198778,0.007061928197307721
2017,407,3,0.04183226579237668,9908.970000000001,0.04852159204627427,0.030992067590169214,1.5656132623325034,618.9000000000005,0.15074896677154923,0.09289167243507851,0.04183284827209145
2018,407,3,0.028124653527906676,9435.83,0.03216681451250735,0.01501271941041847,2.142637428511742,173.80000000000018,0.0666195195515212,0.09283286281618755,0.028125271521426798
2019,407,3,0.10970489190814542,3068.75,0.10937670559982535,0.05092159270718875,2.1479435301399032,-6953.86,0.018764784825788753,0.09186961122488121,0.10970522245869595
2020,407,3,0.22453831886105516,8813.229999999998,0.5219617107942973,0.061679652572780505,8.462461914460285,-2097.67,-0.6938172791318827,0.09328474879386717,0.2245382273926374
2015,408,3,0.03707576826842882,22933.0,0.058855833786250915,0.013200645691778628,4.458557191858151,3057.6499999999996,-0.19225453445636936,-0.0544280791999274,0.037076487833697346
2016,408,3,0.033606452213420145,21971.53,0.03201369205947761,0.018637592661839782,1.7176945885841364,2116.850000000002,0.15384131600198234,0.021657385258094568,0.033606919926722656
2017,408,3,0.0412950498320799,20457.11,0.039406905208695074,0.021462689356803486,1.8360655812317122,265.26000000000204,0.1066171804330265,0.021695510856237516,0.04129524413609153
2018,408,3,0.07574689788206629,19926.640000000003,0.07504139147709525,0.037794001972015115,1.9855370577760005,-1291.2999999999993,0.013136983485911496,0.02131785736396322,0.07574715665754427
2019,408,3,0.07087398682435711,19196.700000000004,0.07408574651822886,0.03572263393325974,2.073916124344094,-3046.5,-0.06085887696920621,0.02131581350859286,0.07087422765752216
2020,408,3,0.07804812257229174,20863.770000000004,0.08705194121906366,0.03929973470309723,2.2150770705381646,-2535.9500000000007,-0.13696320673284418,0.021313984501739495,0.07804825986299403
2015,409,3,4.035725641161518,1.3343228e6,4.366493208082718,0.0451829876204336,96.64020548539403,263882.63,-0.10837522842153667,1.3144352832685249,4.035725733325219
2016,409,3,0.14253724241309068,1.1612323e6,0.11295043448257047,0.06786263743777463,1.66439794778295,-12403.170000000042,0.24651786937330653,-0.007068477280494757,0.1425372408949042
2017,409,3,0.13950392961453353,1.2761318699999999e6,0.14106296388758735,0.07338291435977684,1.922286204060979,-14485.879999999888,-0.010568162190939952,-0.006458962874211439,0.1395039282388487
2018,409,3,0.12511167617212768,1.1815581800000002e6,0.12657115913890624,0.07832579004386654,1.615957643938475,-222697.08999999997,-0.011223989442265063,-0.003461743238153704,0.12511167121547903
2019,409,3,0.10751429118724262,1.1438156300000001e6,0.1282672936173147,0.0706132518550127,1.816476231411643,-354457.2,-0.1585873272172231,-0.0025943894867058778,0.10751428905870083
2020,409,3,0.08910242335503073,1.24246321e6,0.11661663514774664,0.059684843208047594,1.9538735276768335,-349057.77999999997,-0.23657720603529866,0.00031543007725385306,0.08910242099363115
2016,410,3,0.00043665148268009964,6555.68,0.0005258827744283873,0.023120477080335156,0.022745325392773602,-8349.48,-0.2193233907647049,0.00011902538168479912,0.00043664943149417627
2017,410,3,0.07257285396466727,8287.6,0.15581297439777414,0.03411394939449126,4.5674270251141,-7455.8099999999995,-0.5601737921632508,0.007216112272482878,0.07257290663748998
2018,410,3,0.10866769016369389,8966.149999999998,0.20021598532747717,0.046728911428223836,4.284627636468941,-8244.61,-0.4735829150101534,0.006906422762664709,0.10866787918869565
2019,410,3,0.1047147249743765,11082.170000000002,0.19339850437478745,0.04512987291835455,4.285376666685257,-7488.559999999998,-0.47903811336628954,0.00826916732062354,0.10471449602360886
2020,410,3,0.10925795593388091,12495.11,0.17721890207423271,0.048598322787864086,3.646605312858402,-7662.37,-0.4032453220740379,0.008684253780361853,0.10925809354233607
2015,411,3,0.029281437957522468,46142.28999999999,0.0417571353913651,0.0137564608646406,3.035456270493017,3201.2000000000044,-0.38012539265820927,0.00893726579524404,0.02928146957414836
2016,411,3,0.014961660265261087,43942.75,0.013078674682162504,0.015236573634223765,0.8583737391447197,-526.8000000000029,0.07454864326918588,-0.012180772030443168,0.014961732164317555
2017,411,3,0.024737601347438864,55451.94,0.025160236899147183,0.026315156855338633,0.9561119866189531,10306.410000000003,-0.011846308316589732,-0.010516518145074667,0.024737599059157882
2018,411,3,0.045388103761324766,60032.57000000001,0.03494196956860301,0.03888874839485567,0.8985110349610852,13262.07,0.228293033662469,-0.010815613236841475,0.04538810696031956
2019,411,3,0.04563068600934349,73936.5,0.0334615026476461,0.03725643879945828,0.8981401262681241,15055.689999999995,0.28355630151484373,-0.009454298626086289,0.04563054853337167
2020,411,3,0.04164990257437015,83369.49,0.03132607034414667,0.0408766559692547,0.7663559946711029,13651.190000000002,0.25569773921248695,-0.009048895917082597,0.041649857937923425
2015,412,3,0.004133204624897624,9543.22,0.003879956564445818,0.025981233945963664,0.14933688571202725,482.6199999999999,0.19580497516433995,0.002586151557078723,0.004133290021780831
2016,412,3,0.049678829216608184,9533.94,0.048591565530292716,0.0347553663508814,1.3981025272392338,123.5,0.05326578813765093,0.028189665677744422,0.04967828880544412
2017,412,3,0.05745639948822797,10246.800000000001,0.056978541924954426,0.03815021026403095,1.4935315305109953,419.3700000000008,0.013123722163894567,0.020588506179063968,0.05745611464361768
2018,412,3,0.06591550384993838,10979.53,0.06425908576336027,0.046222587257462165,1.3902096264199555,664.4300000000003,0.042673415124808906,0.025437408844002397,0.06591573929838124
2015,413,3,0.04542176033194055,8513.119999999999,0.05717640008269934,0.038079438061847166,1.501503251960694,1084.3500000000004,0.06441333578927982,0.23967854604133249,0.04542082807280175
